radical_smiles,radical_resonance_smiles,closed_shell_smiles,closed_shell_H298 (kcal/mol),closed_shell_S298 (cal/mol/K),closed_shell_Cp300 (cal/mol/K),closed_shell_Cp400 (cal/mol/K),closed_shell_Cp500 (cal/mol/K),closed_shell_Cp600 (cal/mol/K),closed_shell_Cp800 (cal/mol/K),closed_shell_Cp1000 (cal/mol/K),closed_shell_Cp1500 (cal/mol/K),closed_shell_Sint298 (cal/mol/K),closed_shell_thermo_comment,closed_shell_thermo_source,radical_H298 (kcal/mol),radical_S298 (cal/mol/K),radical_Sint298 (cal/mol/K),radical_source,radical_level_of_theory,radical_Cp300 (cal/mol/K),radical_Cp400 (cal/mol/K),radical_Cp500 (cal/mol/K),radical_Cp600 (cal/mol/K),radical_Cp800 (cal/mol/K),radical_Cp1000 (cal/mol/K),radical_Cp1500 (cal/mol/K),radical_num_resonance,HBI_H298 (kcal/mol),HBI_Sint298 (cal/mol/K),HBI_Cp300 (cal/mol/K),HBI_Cp400 (cal/mol/K),HBI_Cp500 (cal/mol/K),HBI_Cp600 (cal/mol/K),HBI_Cp800 (cal/mol/K),HBI_Cp1000 (cal/mol/K),HBI_Cp1500 (cal/mol/K)
[CH2]C(C=O)C(C)OO,[CH2]C(C=O)C(C)OO,CC(C=O)C(C)OO,-78.882982791587,106.57277806484592,38.67690248565965,46.76879541108986,53.80996175908222,59.82713193116634,68.80875717017209,75.6125239005736,85.31256214149138,108.1842638623327,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsCsH) + group(Cs-CsCsOsH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-OdCsH),GAV,-28.982730727379057,100.70543407278542,101.5111769715288,dong_pio_liang.py,CBS-QB3,44.0562949969958,53.0511030402501,58.65176396963671,62.98269383644519,69.6419833874341,74.2412002489866,80.5612621244646,1,49.90025206420794,-6.673086890803901,5.37939251133615,6.282307629160236,4.841802210554491,3.1555619052788515,0.8332262172620091,-1.371323651587005,-4.751300017026779
[CH2]CCOOC=O,[CH2]CCOOC=O,CCCOOC=O,-99.56931166347992,93.94166799402798,31.28300191204589,40.00432122370937,47.04812619502868,52.58007648183556,61.06950286806882,66.81156787762906,74.32315487571701,96.12483747609944,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-O2s(Cds-O2d)) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cds-OdOsH),GAV,-28.95358821561713,100.83505098459644,102.21247756792452,dong_pio_liang.py,CBS-QB3,30.66040640818738,36.2061343428234,41.4584156906421,46.00485677641634,53.27329419524624,58.55438488947037,66.00160333333329,1,70.61572344786279,6.0876400918250795,-0.6225955038585091,-3.7981868808859716,-5.589710504386581,-6.575219705419222,-7.79620867282258,-8.25718298815869,-8.321551542383716
C=C(C)COC1[CH]C=C(C)CC1OO,C=C(C)COC1[CH]C=C(C)CC1OO,C=C(C)COC1CC=C(C)CC1OO,-57.24405353728489,137.96257537620127,63.23485659655831,79.6793499043977,94.13325047801146,106.10441682600384,124.14114722753348,137.10298279158698,155.77986615678773,142.32891434034417,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsOsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsHH) + ring(Cyclohexene),GAV,-28.91071092099513,127.6597231498218,132.02606211396468,pang.py,CBS-QB3,60.8452865617601,76.30203100206134,90.14654522980162,102.29160789007663,121.49001307534316,134.62155566554492,152.90566855187168,2,28.333342616289762,-10.302852226379486,-2.3895700347982114,-3.3773189023363557,-3.9867052482098444,-3.812808935927208,-2.6511341521903233,-2.481427126042064,-2.8741976049160485
C=C(C)COC1[CH]C=C(C)CC1OO,C=C(C)COC1C=C[C](C)CC1OO,C=C(C)COC1C=CC(C)CC1OO,-55.88500956022945,138.10282394216688,61.92912045889101,79.12101338432124,94.17447418738048,106.04478011472276,124.29246653919697,137.26219885277246,155.61030592734227,142.46916290630978,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsCsOsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsHH) + ring(Cyclohexene),GAV,-28.91071092099513,127.6597231498218,132.02606211396468,pang.py,CBS-QB3,60.8452865617601,76.30203100206134,90.14654522980162,102.29160789007663,121.49001307534316,134.62155566554492,152.90566855187168,2,26.97429863923432,-10.443100792345092,-1.0838338971309156,-2.818982382259904,-4.027928957578865,-3.7531722246461214,-2.8024534638538086,-2.640643187227539,-2.7046373754705826
[CH2]OC(=O)CC=C,[CH2]OC(=O)CC=C,C=CCC(=O)OC,-76.68900573613766,91.41572153131288,27.745659655831737,35.32600382409178,42.07747609942639,47.843900573613766,56.720344168260034,63.30848948374761,70.63367112810708,93.59889101338432,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-(Cds-O2d)(Cds-Cds)HH) + group(Cs-OsHHH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsHH),GAV,-28.906225969789972,94.7276453724327,96.10507195576076,dong_pio_liang.py,CBS-QB3,30.62757100028949,36.60123098734686,42.13597523381333,46.888198754994114,54.38622871281805,59.72533240971319,67.0020839329099,1,47.78277976634769,2.506180942376446,2.8819113444577518,1.2752271632550816,0.058499134386941876,-0.9557018186196515,-2.3341154554419816,-3.5831570740344176,-3.6315871951971843
[CH2]COCOO,[CH2]COCOO,CCOCOO,-80.28857515864055,89.67223604018744,32.01303774051943,37.26581372927373,41.87216487678298,45.9485543165879,52.51925404278768,57.35627623077246,64.4386876522041,91.85540552225888,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-28.86622517308465,93.37743685747704,94.75486344080512,dong_pio_liang.py,CBS-QB3,31.586421188596177,36.12822337786768,40.0842900919216,43.57320200928936,49.20419414842963,53.36891260409367,59.54300733105412,1,51.422349985555904,2.899457918546247,-0.426616551923253,-1.137590351406054,-1.7878747848613799,-2.3753523072985416,-3.3150598943580505,-3.9873636266787855,-4.895680321149975
CC([C]=O)OO,CC([C]=O)OO,CC(C=O)OO,-67.39330783938814,89.6400314798417,26.041510516252387,32.15175908221797,37.20986615678776,41.05130019120459,46.90112810707458,51.262504780114725,56.62780114722753,90.44577437858509,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsHHH) + group(Cds-OdCsH),GAV,-28.45420123600629,81.99969577273464,82.80543867147803,johnson_g4.py,G4,29.45214610507935,34.03576011273422,37.55753342787882,40.51255523830688,45.00525872167666,48.03050291919694,51.85605552412643,1,38.93910660338185,-7.640335707107056,3.4106355888269633,1.8840010305162522,0.347667271091062,-0.5387449528977086,-1.8958693853979156,-3.2320018609177836,-4.771745623101097
CC([O])C=O,CC([O])C=O,CC(O)C=O,-85.51586561354057,76.55719624881014,23.829954786858128,29.44428213279311,33.797553669464634,37.263898825294106,42.62690448300622,46.34954481210325,51.30975258494861,77.36293914755352,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-28.437190758838454,78.58299447455569,79.38873737329908,dong_pio_liang.py,CBS-QB3,22.859478446917592,26.84917185383114,30.307166542196946,33.29173567817137,38.04990530870826,41.50884093140344,46.516626153893874,1,57.078674854702115,2.025798225745561,-0.9704763399405358,-2.595110278961968,-3.490387127267688,-3.9721631471227354,-4.57699917429796,-4.840703880699806,-4.793126431054738
CC1([O])CC=CCO1,CC1([O])CC=CCO1,CC1(O)CC=CCO1,-82.69891013384323,83.00507143571058,35.084703632887184,46.01149139579351,55.28141491395794,62.22630975143404,71.26047801147229,77.62254302103251,89.42397705544931,85.18824091778203,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-CsH) + group(Cs-CsCsOsOs) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)OsHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(36dihydro2hpyran),GAV,-28.335392614467477,87.07002112209703,89.25319060416848,dong_pio_liang.py,CBS-QB3,32.4356057963824,41.45385095310898,48.845418796716295,55.110983288608935,65.03665131916267,72.17516722775716,82.27828032912547,1,54.36351751937575,4.064949686386456,-2.6490978365047866,-4.55764044268453,-6.435996117241643,-7.115326462825102,-6.223826692309615,-5.447375793275356,-7.145696726323848
CC1OOC[C]1O,CC1OOC[C]1O,CC1OOCC1O,-74.62590231357552,84.43249820435302,30.086845124282977,37.83426959847037,44.62658699808795,50.13469024856596,58.09968068833652,63.62316826003824,75.64805927342256,86.61566768642447,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(Cs-CsCsOsH) + group(Cs-CsCsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + ring(12dioxolane),GAV,-28.24893284514337,86.59116699835579,88.77433648042724,dong_pio_liang.py,CBS-QB3,29.182744692878394,35.93543732126654,41.5321575704816,46.298164904422,53.83346213808226,59.23202826791587,66.79277644018046,1,46.37696946843215,2.1586687940027645,-0.9041004314045828,-1.8988322772038302,-3.09442942760635,-3.8365253441439577,-4.2662185502542584,-4.391139992122369,-8.8552828332421
O=C1[CH]CC=C1O,O=C1[CH]CC=C1O,O=C1CCC=C1O,-65.73560229445506,80.11302103250478,24.951185468451246,32.68325047801148,38.862887189292536,43.47275334608031,50.41560229445506,55.533403441682594,62.542638623326944,80.11302103250478,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-O2d)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-O2d)O2s) + ring(Cyclopentane),GAV,-28.10534071973238,78.00472354200846,78.00472354200846,dong_pio_liang.py,CBS-QB3,24.880454342826965,31.69951271312428,37.38396957008126,42.003591171320345,49.04571287518802,53.80165066615488,59.64945912670101,2,37.63026157472268,-2.1082974904963123,-0.07073112562428108,-0.9837377648871986,-1.4789176192112734,-1.4691621747599655,-1.3698894192670394,-1.731752775527717,-2.893179496625933
O=C1[CH]CC=C1O,[O]C1=CCC=C1O,OC1=CCC=C1O,-67.97395793499044,74.75729291953999,29.79458221797323,38.35666760994264,44.156133078393886,48.06225030592734,53.45941191204589,57.12264489483748,62.80850118546845,76.13471950286805,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cyclopentadiene),GAV,-28.10534071973238,78.00472354200846,78.00472354200846,dong_pio_liang.py,CBS-QB3,24.880454342826965,31.69951271312428,37.38396957008126,42.003591171320345,49.04571287518802,53.80165066615488,59.64945912670101,2,39.868617215258055,1.8700040391404116,-4.914127875146264,-6.6571548968183585,-6.772163508312623,-6.058659134606998,-4.413699036857864,-3.3209942286826006,-3.15904205876744
C=C1C(=O)OOC1[O],C=C1C(=O)OOC1[O],C=C1C(=O)OOC1O,-91.3225239005736,91.59333823502756,25.47179732313576,32.74239005736138,39.04833652007648,43.34535372848948,49.72730401529636,54.456347992351816,59.56397705544933,92.97076481835563,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-O2s(Cds-O2d)) + group(O2s-CsH) + group(Cs-CsOsOsH) + group(Cd-CdCs(CO)) + group(Cds-O2d(Cds-Cds)O2s) + group(Cds-CdsHH) + ring(Cyclopentane),GAV,-28.091353371563407,85.5222284781429,86.89965506147098,dong_pio_liang.py,CBS-QB3,27.259424297559654,33.23007664757782,37.71733091264101,41.40878934465104,47.04077453062397,50.841903316424485,55.56258439568116,1,63.23117052901019,-6.071109756884653,1.787626974423894,0.487686590216434,-1.331005607435472,-1.9365643838384372,-2.6865294846723913,-3.6144446759273308,-4.001392659768172
CC([O])=C=O,CC([O])=C=O,CC(O)=C=O,-44.81123038474923,76.51638731618048,21.517694360759272,24.64676445269827,27.38233279608305,29.771608832370145,33.656227364912176,36.56805139528298,41.0224536344339,78.69955679825193,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-28.04127358918955,76.4206342923784,78.60380377444984,dong_pio_liang.py,CBS-QB3,19.001752303023444,21.84151113062287,24.49915872285481,26.819476359385973,30.55306513116058,33.29954183546654,37.30867692396858,2,16.76995679555968,-0.09575302380208939,-2.5159420577358276,-2.8052533220754015,-2.88317407322824,-2.9521324729841716,-3.103162233751597,-3.2685095598164366,-3.713776710465325
CC([O])=C=O,CC(=O)[C]=O,CC(=O)C=O,-65.68054290397173,75.28703535161551,18.987274828013764,23.04356600942661,26.589934328027248,29.61963475425301,34.360899457551064,37.69446164342639,42.14362573044121,77.47020483368696,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-28.04127358918955,76.4206342923784,78.60380377444984,dong_pio_liang.py,CBS-QB3,19.001752303023444,21.84151113062287,24.49915872285481,26.819476359385973,30.55306513116058,33.29954183546654,37.30867692396858,2,37.639269314782176,1.1335989407628801,0.014477475009680774,-1.2020548788037395,-2.090775605172439,-2.8001583948670365,-3.807834326390484,-4.394919807959852,-4.834948806472632
C[C](C)C(C)=O,C[C](C)C(C)=O,CC(=O)C(C)C,-63.54053537284894,88.08741315990422,29.78200764818356,36.62407265774378,42.92045889101339,48.40839388145315,57.06294455066922,63.59353728489483,73.68533460803059,94.63692160611852,Thermo group additivity estimation: group(Cs-(Cds-O2d)CsCsH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs),GAV,-27.94937685486621,88.47132519570626,96.39826022524863,dong_pio_liang.py,CBS-QB3,26.636238922228294,32.91614332873499,38.98655113497359,44.29826854152606,52.94311990188255,59.4052252377132,69.0433574789411,2,35.591158517982734,1.7613386191301146,-3.1457687259552642,-3.707929329008792,-3.933907756039801,-4.110125339927087,-4.119824648786675,-4.1883120471816255,-4.641977129089483
C[C](C)C(C)=O,CC(C)=C(C)[O],CC(C)=C(C)O,-62.186978967495214,85.06680130521973,32.13954110898661,39.93187380497131,46.00246653919694,50.85304015296366,58.65650095602295,64.47864244741874,73.6180305927342,91.61630975143406,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsOs),GAV,-27.94937685486621,88.47132519570626,96.39826022524863,dong_pio_liang.py,CBS-QB3,26.636238922228294,32.91614332873499,38.98655113497359,44.29826854152606,52.94311990188255,59.4052252377132,69.0433574789411,2,34.237602112629006,4.781950473814575,-5.503302186758319,-7.015730476236321,-7.01591540422335,-6.5547716114375945,-5.713381054140406,-5.073417209705532,-4.5746731137930965
C[C](C)C(C)(C)OOCC(C)=C(C)C,C[C](C)C(C)(C)OOCC(C)=C(C)C,CC(C)=C(C)COOC(C)(C)C(C)C,-73.43181644359464,152.49016544194356,74.72374760994263,93.0369789674952,108.80891013384324,121.9865391969407,142.70063097514338,158.29615678776292,181.1717973231357,167.77235181644363,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsCsOs) + longDistanceInteraction_noncyclic(CsCs-TT) + group(Cs-CsCsCsH) + longDistanceInteraction_noncyclic(CsCs-TT) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsCs),GAV,-27.83956851116147,159.45937341086272,176.11898636869088,dong_pio_liang.py,CBS-QB3,69.17150062714914,85.18551351146075,100.24133367473662,113.33029495647932,134.41948897304073,149.9566573336635,172.64083068276724,1,45.59224793243317,8.346634552247252,-5.552246982793491,-7.851465456034447,-8.567576459106618,-8.656244240461376,-8.281142002102655,-8.339499454099439,-8.530966640368462
CC(O)=C[C]1COOC1,CC(O)=C[C]1COOC1,CC(O)=CC1COOC1,-66.1589424665392,97.72567220052892,38.784608030592736,49.591439770554494,58.19899617590821,64.7231606118547,74.67539770554494,81.49043403441682,95.44706500956023,99.90884168260038,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsOs) + group(Cds-CdsCsH) + ring(12dioxolane),GAV,-27.793595606437123,95.85102851264712,99.41162457804664,dong_pio_liang.py,CBS-QB3,36.15058137859375,44.87264085837721,52.62648679051863,59.29557261377912,69.46188260789002,76.54012989771509,87.06124878154938,2,38.36534686010208,-0.4972171045537408,-2.634026651998987,-4.718798912177284,-5.57250938538958,-5.427587998075573,-5.21351509765492,-4.950304136701732,-8.385816228010853
CC(O)=C[C]1COOC1,C[C](O)C=C1COOC1,CC(O)C=C1COOC1,-54.773747609942646,106.32902937070102,35.01783938814532,45.872313575525816,54.97326959847036,61.85485659655832,72.8623709369025,81.17120458891013,92.17692160611854,108.51219885277249,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-CsHHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + ring(Cyclopentane),GAV,-27.793595606437123,95.85102851264712,99.41162457804664,dong_pio_liang.py,CBS-QB3,36.15058137859375,44.87264085837721,52.62648679051863,59.29557261377912,69.46188260789002,76.54012989771509,87.06124878154938,2,26.980152003505523,-9.100574274725844,1.1327419904484302,-0.9996727171486057,-2.346782807951726,-2.559283982779199,-3.400488329012475,-4.631074691195039,-5.11567282456916
C=CC(O)=C[CH]C=O,C=CC(O)=C[CH]C=O,C=CC(O)=CCC=O,-55.12028680688337,94.04208413001912,35.021051625239004,44.3636328871893,51.2823326959847,56.434340344168255,63.85762906309751,69.24114722753346,75.27583173996176,94.04208413001912,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-O2d)(Cds-Cds)HH) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-OdCsH) + group(Cds-CdsHH),GAV,-27.78478046042457,91.14998267070476,91.14998267070476,dong_pio_liang.py,CBS-QB3,34.13985948810138,41.75102433129926,48.27083070540631,53.65313615239984,61.41804778432565,66.69719205588528,74.07747827978582,4,27.3355063464588,-2.892101459314361,-0.8811921371376243,-2.6126085558900343,-3.011501990578388,-2.781204191768417,-2.439581278771861,-2.5439551716481787,-1.1983534601759374
C=CC(O)=C[CH]C=O,C=C[C](O)C=CC=O,C=CC(O)C=CC=O,-41.3297908424451,98.67217274001052,37.03497785081383,43.50209578945169,49.12413717691683,53.98971783860824,61.78005299562469,67.4783987011281,75.79600055136713,97.29474615668246,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-27.78478046042457,91.14998267070476,91.14998267070476,dong_pio_liang.py,CBS-QB3,34.13985948810138,41.75102433129926,48.27083070540631,53.65313615239984,61.41804778432565,66.69719205588528,74.07747827978582,4,13.545010382020529,-6.144763485977705,-2.895118362712452,-1.751071458152424,-0.8533064715105212,-0.33658168620840456,-0.3620052112990422,-0.7812066452428184,-1.7185222715813069
C=CC(O)=C[CH]C=O,C=CC(O)=CC=C[O],C=CC(O)=CC=CO,-44.04939275842951,89.67361405532952,33.22113568885632,41.94957757911924,49.56095497392448,55.793733056469904,64.58009766822786,70.5996045918547,78.8337189289723,89.67361405532952,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-27.78478046042457,91.14998267070476,91.14998267070476,dong_pio_liang.py,CBS-QB3,34.13985948810138,41.75102433129926,48.27083070540631,53.65313615239984,61.41804778432565,66.69719205588528,74.07747827978582,4,16.26461229800494,1.476368615375236,0.9187237992450576,-0.19855324781998007,-1.29012426851817,-2.1405969040700654,-3.1620498839022133,-3.902412535969418,-4.756240649186481
C=CC(O)=C[CH]C=O,[CH2]C=C(O)C=CC=O,CC=C(O)C=CC=O,-60.48717017208413,94.9922224873358,36.86076481835564,45.10162523900574,51.32137667304016,56.06418738049712,63.31726577437858,68.28831739961758,74.95009560229447,97.17539196940724,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cd-Cd(CO)H) + group(Cds-O2d(Cds-Cds)H),GAV,-27.78478046042457,91.14998267070476,91.14998267070476,dong_pio_liang.py,CBS-QB3,34.13985948810138,41.75102433129926,48.27083070540631,53.65313615239984,61.41804778432565,66.69719205588528,74.07747827978582,4,32.702389711659556,-6.025409298702485,-2.7209053302542614,-3.350600907706479,-3.0505459676338518,-2.4110512280972785,-1.8992179900529322,-1.5911253437323012,-0.8726173225086455
C[C]1COOC1C(C)=O,C[C]1COOC1C(C)=O,CC(=O)C1OOCC1C,-72.89397114722753,99.15581055784564,35.76988527724665,46.33065583173996,55.554904397705535,62.72275908221796,73.64394455066922,81.12469789674952,95.41215105162524,103.52214952198852,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsCsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + ring(12dioxolane),GAV,-27.767767403194437,100.94758587341758,105.31392483756046,dong_pio_liang.py,CBS-QB3,36.37931208600037,45.15026783495932,52.85154587557791,59.44750798429315,69.81766880080252,77.17091693407455,87.19896951988956,1,45.12620374403309,1.7917753155719396,0.6094268087537174,-1.180387996780638,-2.7033585221276226,-3.2752510979248086,-3.8262757498666957,-3.953780962674969,-8.213181531735685
C[C]1COOCC1(C)OO,C[C]1COOCC1(C)OO,CC1COOCC1(C)OO,-72.14760994263864,100.96554478346704,45.858814531548745,57.92554493307839,68.0104397705545,76.18565965583173,87.92852772466539,96.298948374761,112.07583173996176,105.33188374760994,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsCsOs) + group(Cs-CsCsCsH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + ring(12dioxane),GAV,-27.754931949187817,106.85668317439324,111.22302213853612,dong_pio_liang.py,CBS-QB3,44.372665958462726,54.244137947412106,62.82802548467686,70.2016614345849,81.70574889320923,89.6880186921759,101.24013645102436,1,44.39267799345082,5.891138390926187,-1.4861485730860196,-3.6814069856662854,-5.182414285877641,-5.9839982212468215,-6.222778831456154,-6.610929682585095,-10.835695288937401
[O]C1C=COCOO1,[O]C1C=COCOO1,OC1C=COCOO1,-95.00944550669216,73.82760994263862,28.512485659655827,47.95569789674953,55.27931166347992,59.448068833652,64.21290630975143,67.6987189292543,70.91116634799235,73.82760994263862,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(Cs-CsOsOsH) + group(Cs-OsOsHH) + group(Cds-CdsCsH) + group(Cds-CdsOsH) + ring(Cycloheptane),GAV,-27.71560991162574,85.24353342647188,85.24353342647188,dong_pio_liang.py,CBS-QB3,27.89522088278738,35.1895266430111,40.99403322805928,45.713461504772745,53.0253099265456,58.09580320686424,64.76204887484941,1,67.29383559506641,11.415923483833268,-0.6172647768684456,-12.766171253738428,-14.285278435420643,-13.734607328879257,-11.187596383205829,-9.602915722390058,-6.149117473142937
CO[CH]COO,CO[CH]COO,COCCOO,-70.50285230663184,91.39179615896138,31.052961366313387,35.58483845271587,40.005343345654886,44.16558144077258,50.993640306498165,56.14427103701338,63.97563574857408,93.57496564103285,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-27.708628248020425,94.19585561016608,96.37902509223754,dong_pio_liang.py,CBS-QB3,31.137440694199437,34.97351729635717,38.83652635918188,42.3429177493039,48.08202799151821,52.41433212767496,59.02807952591708,1,42.79422405861141,2.8040594512046937,0.08447932788605073,-0.6113211563586987,-1.1688169864730042,-1.8226636914686765,-2.911612314979955,-3.729938909338422,-4.947556222656999
C[C]1COOC1(C)COO,C[C]1COOC1(C)COO,CC1COOC1(C)COO,-69.99377994263862,106.37854478346704,46.568814531548746,58.17654493307839,67.9154397705545,75.86665965583173,87.3595277246654,95.607948374761,111.23083173996174,110.74488374760992,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsCsOs) + group(Cs-CsCsCsH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + ring(12dioxolane),GAV,-27.624458882740694,108.81703193588828,113.18337090003116,dong_pio_liang.py,CBS-QB3,48.0595300445564,57.32508869399342,65.27210889346199,72.05314805879111,82.66594281465422,90.16891869099425,100.59271724145434,1,42.36932105989793,2.4384871524212457,1.4907155130076575,-0.8514562390849676,-2.6433308770925095,-3.813511597040616,-4.693584910011182,-5.439029683766748,-10.638114498507406
CCC[CH]OCC,CCC[CH]OCC,CCCCOCC,-70.22175908221797,102.5188044392988,38.84845124282983,48.03124282982792,56.4472275334608,63.77426386233268,75.3716826003824,84.07420650095602,97.41478011472272,106.88514340344167,Thermo group additivity estimation: group(O2s-CsCs) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH),GAV,-27.621122269111208,104.50840793996808,108.87474690411096,dong_pio_liang.py,CBS-QB3,37.75879049867208,45.762138493659656,53.50592130150454,60.28090746365266,71.30077749682359,79.53726455055451,91.86760143807246,1,42.60063681310676,1.9896035006692898,-1.0896607441577544,-2.2691043361682617,-2.941306231956254,-3.493356398680021,-4.070905103558815,-4.536941950401513,-5.547178676650262
